segment_id,lon,lat,robinson_x,robinson_y
12,36.55876091078666,38.29158404313852,3209758.183973647,4094575.5479634805
12,37.13830043593466,38.79002346477405,3252964.051086193,4147655.6767594786
12,38.176600432562275,39.33413943949207,3335100.737534617,4205557.631596303
12,39.35532579735893,39.66807085131634,3432393.404004012,4241069.4257889325
12,40.193730142707736,39.79994949018154,3503200.372123642,4255088.862303633
12,41.03528208346239,39.92577194666887,3574280.508894831,4268461.70696684
12,42.18382140494687,40.20921482449766,3669021.492306437,4298578.902028135
12,42.95486317746938,40.257625861870785,3735155.9924821034,4303721.050909207
12,43.726950566076184,40.30091272791292,3801446.4420570196,4308318.558729027
12,44.51681552768051,40.01874121442847,3875704.2842854955,4278342.9977406645
12,45.27321608092643,39.42118231878554,3953365.642937201,4214815.937618239
12,45.326149356684176,39.02819081493321,3965594.8140870556,4173005.8379681683
12,45.166583921864735,38.552485820695516,3960639.362041337,4122364.115595423
12,45.35170595823636,38.118177976200776,3984969.63052536,4076100.904874729
12,45.84849730465847,37.55829249049588,4038958.5529572535,4016423.927906405
12,46.49592009832648,37.09808342639088,4104432.187926187,3967342.5855291924
12,46.77277529089306,36.556753218399585,4138662.783992396,3909579.748835767
12,46.839397648168536,35.91410583161984,4155937.87155282,3840968.5413005645
12,46.89434329488954,35.405416857549625,4169642.4644427267,3786634.2126100026
12,46.94859976071702,34.89670331343735,4183149.197834409,3732280.4630240942
12,47.58411554643463,34.09804803787973,4253276.689994445,3646912.251011574
12,48.33494377375954,33.417690777861715,4331753.270804541,3574163.879088231
12,49.20287687753771,32.87395933091464,4418556.556674062,3516011.526420463
12,49.70558242332742,32.586947603482784,4468426.133284556,3485311.8144764444
12,50.205067876768645,32.29794715503758,4518073.552802535,3454397.3267393135
12,50.85607102734815,31.94816651183084,4582391.351586019,3416978.955964609
12,51.5021130514924,31.595089995845548,4646365.896769152,3379206.2197513226
12,52.229152332945205,31.099068141157574,4719996.193031532,3326139.27519759
12,52.94860703666573,30.599008509604943,4793019.136070063,3272640.1834538183
12,53.41086092339647,30.246884141768767,4840417.958850353,3234968.9977550535
12,53.86980600953706,29.8931485350362,4887525.580528412,3197125.589026216
